origin_encoder,predict_encoder,predict_probability
0,0,0.11300326499977748
0,0,0.13217213600178743
1,0,0.19811899523624762
1,0,0.3930606801312879
0,0,0.042082866
0,0,0.095564275
0,0,0.093094055
0,0,0.026926733637339113
0,0,0.016589250225756996
0,0,0.022280108074679405
0,0,0.005489548
0,1,0.8742687678930909
0,0,0.1532344960185426
0,0,0.038121631586105154
0,0,0.031754868071320316
0,0,0.304955008
0,0,0.026908192
0,0,0.019570544749192228
0,0,0.035220960897102235
0,0,0.039375693365229676
0,0,0.2106909285993064
0,0,0.025349987819854355
0,0,0.057044112
0,0,0.026289205218164878
0,0,0.008216374
0,0,0.20596364491310082
0,0,0.13649118513374087
0,0,0.027856593
0,0,0.049849774739264566
0,1,0.6389954455684422
0,0,0.065887848
0,0,0.1629679271138311
0,0,0.053730244
0,0,0.008533304
0,0,0.10022621114133277
0,0,0.078519952
0,0,0.11544901443337556
0,0,0.036994341
0,0,0.064173877
0,0,0.3004481545070878
0,0,0.035512897142412764
1,0,0.21635635509498055
0,0,0.11248172395466985
0,0,0.074940504
0,0,0.022847167
0,0,0.07133761
0,0,0.14198648506658418
0,0,0.17984972809480235
0,0,0.024206759
0,0,0.16374331462649708
0,0,0.026974114
1,1,0.643490261
0,0,0.2250793631662756
1,0,0.005940108
0,0,0.016762944426676765
0,0,0.087736693
0,0,0.13436106489325272
0,0,0.063832509
0,0,0.00866844
0,0,0.041358023
1,0,0.18502345846965737
0,0,0.021716666121319214
0,0,0.017643623
0,0,0.037042078
0,0,0.009197393
0,0,0.022101212
0,0,0.053322463989858716
1,0,0.088201496
0,0,0.015241965
0,0,0.30785904912665013
0,0,0.13970582140669038
0,0,0.051728090940977405
0,0,0.10863184527886159
0,0,0.014805035278771125
0,0,0.065796063
0,0,0.010357002
1,0,0.18054248568767914
0,0,0.095570853
0,0,0.047998658
0,0,0.097027542
0,0,0.33720436827232875
0,0,0.11303482597379204
0,0,0.064235333
0,0,0.030690923
0,0,0.048375605
0,0,0.04876527
0,0,0.095845661
0,0,0.060308456
0,0,0.097758752
0,0,0.036056783403174225
1,0,0.2123762546613326
0,0,0.076320341
0,0,0.053746817
0,0,0.10511666576586447
0,0,0.067248919
1,0,0.083419352
0,0,0.032321717694265374
1,0,0.4099561101546996
0,0,0.020845559979503357
0,0,0.15023974783820135
0,0,0.014161152461304345
0,0,0.059493885854799006
0,0,0.049538998
0,0,0.20499213411961853
0,0,0.024682650267552494
0,0,0.3216114041524031
0,0,0.016884779
0,0,0.021828845
1,0,0.10965365408883564
0,0,0.10396734284231673
0,0,0.009692204
0,0,0.026155750651998235
0,0,0.015521625096731103
0,0,0.092316456
0,0,0.008431805
0,0,0.10670552201537806
0,0,0.026175927
0,0,0.084241203
0,0,0.021849471117351277
0,0,0.060588459823716814
0,0,0.028810728
0,0,0.071021753
0,0,0.16827654801883446
0,0,0.35745719470637255
0,0,0.012026014302126615
0,0,0.044075826455182154
0,0,0.36732270463846245
0,0,0.044216208711429894
0,0,0.011124905136198581
0,0,0.009122018
0,0,0.050471568
0,0,0.043595476
0,0,0.063367724
0,0,0.15033277586147076
0,0,0.10216484406223429
1,0,0.1507601823218968
1,0,0.049700795
0,0,0.073601126
0,0,0.084206175
0,1,0.7075505614592205
0,0,0.03857701
0,0,0.041002415142994755
0,0,0.046305425
1,0,0.2914640631297358
1,0,0.4403863136048619
0,0,0.1997584483764115
0,0,0.073482901
0,0,0.015353450039548678
0,0,0.015550658358366333
1,0,0.19630853585216682
1,0,0.012176453539518635
0,0,0.059953057
1,0,0.097443968
0,0,0.477367604
0,0,0.1414124887821659
0,0,0.24731452251132366
0,0,0.032185179
0,0,0.31348544910366466
1,0,0.18512375108164172
0,0,0.061512652
0,0,0.024987392628779092
0,0,0.071601136
0,0,0.20746618150516632
0,0,0.1101145130291749
0,0,0.021425827
0,0,0.099400997
0,0,0.15440387503943762
0,0,0.021896261160746795
0,0,0.19822428914097587
0,0,0.013197105979965977
0,0,0.11673192049899235
0,0,0.3831204464989004
0,1,0.6729214464010832
0,0,0.030516636951169455
0,0,0.054163527
0,0,0.059321732202216884
0,0,0.1414856772538157
0,0,0.073911631
0,0,0.016461762464039516
0,0,0.10734433315318945
0,0,0.045565866
0,0,0.014298117508380273
0,0,0.023925236146102445
0,0,0.10276313843604216
0,0,0.049450828
0,0,0.30329760109320375
0,0,0.077073389
0,0,0.034853868217251206
0,0,0.050349082
0,1,0.5734564561552102
0,0,0.013532545356082521
0,0,0.058363197
0,0,0.017485655
0,0,0.03473361
0,0,0.04769844
0,0,0.044109215306832567
0,0,0.11027923271981112
0,0,0.18420102793480067
0,0,0.013779498217740178
0,0,0.4555722697654695
0,0,0.024464215099074926
0,0,0.09993837
0,0,0.051329283211400754
0,0,0.074367189
0,0,0.032387365
0,0,0.069292618
0,0,0.066513565
1,0,0.081730271
0,0,0.4375839555362443
0,0,0.035922751419070524
0,1,0.6069006089024856
0,0,0.10259176306714819
1,0,0.089719149
0,0,0.15506696597416184
0,0,0.07997621
0,0,0.024200463
0,0,0.07906101
1,0,0.11185481913082476
0,0,0.032289347
0,0,0.030188570377322248
0,0,0.029374511754511227
0,0,0.31291700197037997
0,0,0.052696187
0,0,0.064376313
0,0,0.067136773
1,0,0.12883408090895124
0,0,0.1619888558309444
0,0,0.022944848
0,0,0.069345842
0,0,0.15304871568819345
0,0,0.1658363241221972
0,0,0.088019461
0,0,0.012041902969735303
0,0,0.16180208861958195
0,0,0.064043512
0,0,0.15336666946567065
0,0,0.081313045
0,0,0.010281875803562825
0,0,0.039254366
0,0,0.025919626
0,0,0.017206603
0,0,0.057630841
0,0,0.078876255
0,0,0.043898206813034746
0,0,0.019924725950008177
0,0,0.035813421
0,0,0.045185684
0,0,0.3028182579501619
0,0,0.17117327270955018
0,0,0.053107984
0,0,0.039284404
0,0,0.011877267
0,0,0.030153044
0,0,0.012777918256241248
0,0,0.026001312
0,0,0.032842877
1,0,0.18242082417694047
0,0,0.055757082
0,0,0.02073139
0,0,0.099179135
0,0,0.014918904985447434
0,0,0.006995429
0,0,0.023645039
0,0,0.062229148418511994
0,0,0.056484782
0,0,0.1816327160961937
0,0,0.17623449796963372
0,0,0.023400994018449136
0,0,0.066514342
0,0,0.091217431
0,0,0.012457618
0,0,0.091374412
0,0,0.053874741
1,0,0.085935426
1,0,0.18190010393761497
0,0,0.053152067136797106
0,0,0.011105933931371468
0,0,0.11577283647807346
0,0,0.033025292240803326
0,0,0.006926777
1,0,0.4600407282840011
0,0,0.071000057
0,0,0.032392908766229966
0,0,0.031388755
0,0,0.018424826
0,0,0.084733446
0,0,0.039411943263436514
0,0,0.025322198
0,0,0.093439618
0,0,0.062348670691076656
0,0,0.028390112425839595
0,0,0.061868161
0,0,0.040425345
0,0,0.049714737
0,0,0.018672069745050077
0,0,0.019522802866183783
0,0,0.070244789
0,0,0.068031404
0,0,0.033922246
0,0,0.041874481727167276
0,0,0.072370502
0,0,0.260002829
1,0,0.097201781
0,0,0.02031202
0,0,0.12251543001319375
0,0,0.026765572802287592
0,0,0.019901354
0,0,0.044717179516482325
0,0,0.068867479
0,0,0.090160646
0,0,0.045273264
1,0,0.12768528063291962
0,0,0.062471609
0,0,0.034310444436668155
0,0,0.092098253
0,0,0.015874718619939603
0,0,0.16050954383495877
0,0,0.011253521927897796
0,0,0.03146602
0,0,0.016716708875462723
0,0,0.04129045
0,0,0.074266297
0,0,0.011108678448777148
1,0,0.219494916
0,0,0.057795883
0,0,0.048658332
0,0,0.25498621914889164
0,0,0.031185508152347594
0,0,0.033889822632041364
0,0,0.013090810985288904
0,0,0.086660459
0,0,0.058374059
0,0,0.072246114
0,0,0.016257296495654137
0,0,0.21284925097582505
0,0,0.1727684201657609
0,0,0.069770823
0,0,0.1684701765977215
1,1,0.9204953531088528
0,0,0.080950627
0,0,0.014726499
0,0,0.1811653897298227
0,0,0.035928924351572265
0,0,0.1619027590604237
0,0,0.039292548
1,0,0.078051133
1,0,0.13626573254710445
0,0,0.009198691
0,0,0.24536241104422252
0,0,0.046764167
0,0,0.1475176395095927
1,0,0.16908394958307804
0,1,0.5235769309933975
0,0,0.008221647
1,0,0.47167067603079676
0,0,0.006669114
0,0,0.10459081206215494
0,0,0.061702814
0,0,0.086902244
1,0,0.2088389247991061
0,0,0.052294444
0,0,0.23524956902414898
0,0,0.083670325
0,0,0.013423860397115642
0,0,0.011223709190127584
1,0,0.35823924441663973
0,0,0.073825136
0,0,0.027582038500720007
0,0,0.026771914586941357
0,0,0.033365104552796086
0,0,0.049711279
0,0,0.11938500283426008
0,0,0.032232788132974546
0,0,0.037662911
0,0,0.034452584
0,0,0.38099557617957763
0,0,0.027445243
0,0,0.045139054
0,0,0.057484535351434884
0,0,0.073663418
0,0,0.071195554
0,0,0.18633650668068122
0,0,0.034526249531351846
0,0,0.026059705308427623
0,0,0.024389769173044227
0,0,0.017167926026703213
0,0,0.064754002
0,0,0.017742149723688518
0,0,0.019115723287912834
0,0,0.1173088503671183
0,0,0.094296004
1,0,0.095956151
0,0,0.20159756857850453
0,0,0.072438203
0,0,0.008978122
0,0,0.032407914
0,0,0.035833578420364186
0,0,0.012539646623900221
0,0,0.027545892
0,0,0.10823689241463132
0,0,0.14473572024293926
0,0,0.061582487
0,0,0.025730408
0,0,0.13721290138928122
0,0,0.026218256430538392
0,0,0.090025673
0,0,0.40956485206691357
0,0,0.067061638
0,0,0.014825209
0,0,0.030937981434945725
0,0,0.013147925285664256
0,0,0.015397072594861899
0,0,0.026929516
0,0,0.21353484960890962
0,0,0.070485495
0,0,0.17090367265576656
1,0,0.23820143203789643
0,0,0.022660246758648885
0,0,0.012933560426950022
0,0,0.053193497
0,0,0.033371253
1,1,0.9418587839784011
0,0,0.085842416
0,0,0.071081808
0,0,0.076413082
0,0,0.077670248
0,0,0.080900562
0,0,0.033517862055544065
0,0,0.025916040194433193
0,0,0.14893382744335765
0,0,0.025623343688982742
0,0,0.06120076
0,0,0.026707831
1,0,0.12556178748814767
0,0,0.008895936
0,0,0.062455898342413274
0,0,0.018779033
0,0,0.10607280703943044
0,0,0.041046359
0,0,0.012719088081603009
1,0,0.28098264075897117
0,0,0.0563767
0,0,0.037718176092154714
0,0,0.034116977784370325
0,0,0.019288750775597052
0,0,0.011536122
0,0,0.041907127185981684
0,0,0.10271895184040544
0,0,0.023941471
0,0,0.035000165
0,0,0.031649094196042483
0,0,0.10117935835585189
1,0,0.058487176
0,0,0.03547573
0,0,0.017405233565034837
0,0,0.069733359
0,0,0.044612113
0,0,0.024752444787478654
0,0,0.018722107
1,0,0.14723958649700933
0,0,0.049687308221504495
0,0,0.029698355230451057
0,0,0.014024570415774398
0,0,0.1083521194093236
0,0,0.16097615680654986
0,0,0.013747980537078333
0,0,0.37803294271242877
0,0,0.015534294072941986
0,0,0.2242782343283876
0,0,0.076797458
0,0,0.070239567
0,0,0.058532333
0,0,0.050087904
0,0,0.078433492
0,0,0.070973597
0,0,0.18868427169692306
0,0,0.021798475822023888
0,0,0.08702238
0,0,0.014018716473932246
1,0,0.058732362
0,0,0.078030826
0,0,0.091932782
1,1,0.5879089733848173
0,0,0.048547680072372916
0,0,0.038275908028329274
0,0,0.018712944940288554
0,0,0.10879713763018302
0,0,0.030853464894657727
0,0,0.10923357040742539
0,0,0.017180848652949183
0,0,0.02237971
0,0,0.020119103378206202
0,0,0.083412045
0,0,0.031212229369951563
0,0,0.10959579784983998
0,0,0.013619086070417263
0,0,0.022700041
0,0,0.076933899
0,0,0.007545597
0,0,0.11645430778290417
0,0,0.16184626307521222
0,0,0.043673018
0,0,0.046380303102271696
1,0,0.091122985
0,0,0.1256574215011699
0,0,0.094446748
0,0,0.014581137307744806
0,0,0.090316952
0,0,0.032780760438435745
0,0,0.007140119
0,0,0.097516776
0,0,0.021505682740721677
0,0,0.037901333
0,0,0.085208048
0,0,0.05094502
0,0,0.039224667798599754
0,0,0.031432928467976365
0,0,0.11489468039630789
0,0,0.2548521260335369
0,0,0.014365116899658794
0,0,0.050767542
0,0,0.049845653
0,0,0.10336445599452188
0,0,0.029776022
0,0,0.10169715999009674
1,0,0.11557592525161818
0,0,0.064706411
0,0,0.10084352128962835
0,0,0.011109182397724415
0,0,0.046751614
0,0,0.022945363083485583
0,0,0.061275869285946145
0,0,0.007753112
0,0,0.037847091888154875
0,0,0.055402857
0,0,0.019680978643169363
0,0,0.024341615
0,0,0.024253254069405566
0,0,0.011099527524771221
0,0,0.027883076301508842
0,0,0.013557191682495818
0,0,0.073471806
0,0,0.011465126240128585
1,0,0.085713832
0,0,0.16927939544766324
0,0,0.034234176443156114
0,0,0.054766612
0,0,0.010311836136511023
0,0,0.036998371445454016
0,0,0.2537318177590183
0,0,0.069805383
0,0,0.016422541
0,0,0.12908934687119944
0,0,0.18280974384185184
0,0,0.065908024
0,0,0.062220715
0,0,0.018564990559626317
0,0,0.077430519
0,0,0.139983787
1,0,0.13572928782620342
0,0,0.06707817
0,0,0.046752238
0,0,0.11693462491882921
0,0,0.17845619788270847
0,0,0.05492416
0,0,0.13727540785059755
0,0,0.2418538354130115
0,0,0.059232748
0,0,0.010946182780296987
0,0,0.019496709483722143
1,0,0.32369211210793186
0,0,0.009176506
0,0,0.10186658961119717
1,0,0.046394515
0,0,0.040308716
0,0,0.031769995
0,0,0.004975769
0,0,0.11051781745184616
0,0,0.042360823
0,0,0.037769437
0,0,0.036790686
0,0,0.020449346858236853
0,0,0.098099584
0,0,0.097139915
1,1,0.5061887327223817
0,0,0.047980075
0,0,0.011279798316524448
0,0,0.11330836892932578
0,0,0.065087188
0,0,0.026273058237373956
0,0,0.044879355
0,0,0.005468179
0,0,0.040100331998171194
0,0,0.006155946
1,0,0.1565710183943563
0,0,0.10537643128844901
0,0,0.10618874048371062
0,0,0.21467524491310855
0,0,0.040018909
0,0,0.14294474212231373
0,0,0.014719277736246199
0,0,0.11122790648546953
0,0,0.021772581106018714
0,0,0.049104536
1,0,0.050727764
0,0,0.017941406060095467
0,0,0.110167482
0,0,0.053639183761787945
0,0,0.25023769087631775
0,0,0.090077022
0,0,0.25441728070091313
0,0,0.057623539
1,0,0.29811661212737134
1,0,0.40050750006357183
0,0,0.12245171217427785
0,0,0.012722614111148006
0,0,0.16386273954827854
0,0,0.082858584
0,0,0.045724039
0,0,0.046098077014030896
1,0,0.056415389
0,0,0.23635485337966722
0,0,0.097044634
0,0,0.021493482
0,0,0.061156337
0,0,0.065994844
0,0,0.070906814
0,0,0.036536997
0,0,0.046151532949486554
0,0,0.035674202
0,0,0.072323484
0,0,0.10042576510422783
0,0,0.062797782
0,0,0.1072243450969022
1,0,0.076350018
1,0,0.097487718
0,0,0.015801815958300557
0,0,0.013865137257100256
1,0,0.18534890365990364
0,0,0.215277488
0,0,0.083725772
0,0,0.06868582
0,0,0.023375239
0,0,0.014349438855996806
0,0,0.016760149
0,0,0.015906387145712304
0,0,0.13330821086230057
0,0,0.095938304
0,0,0.070707572
0,0,0.042934881135835136
0,0,0.06965501
0,0,0.008925031
1,0,0.3215731862575906
0,0,0.040645101660308214
0,0,0.00992126
0,0,0.029099119949750663
0,0,0.059320811112863636
0,0,0.091655108
0,0,0.091767402
0,0,0.027911994468120375
1,0,0.11014059275926301
0,0,0.020319898563439322
0,0,0.087056103
0,0,0.013417238747342254
1,1,0.5270545914271173
0,0,0.155306663
0,0,0.018298017
0,0,0.014898629181519086
0,0,0.016375220667576143
0,0,0.027792494120618048
0,0,0.054374564940253965
0,0,0.002914689
0,0,0.032119231
1,0,0.23313236726512773
0,0,0.38927821810567687
0,0,0.049608657
0,0,0.022045141625056854
0,0,0.14438971224469488
0,0,0.094992001
0,1,0.6654738737658741
0,0,0.052996911883205815
0,0,0.014660172
0,0,0.020594763728043763
0,0,0.033807181
0,0,0.028647176
0,0,0.008136617
1,0,0.48300046784789225
0,0,0.1583115092545112
0,1,0.6006717978952683
0,0,0.078896278
0,0,0.019841239665985482
0,0,0.068016183
0,0,0.078727766
0,0,0.068470145
0,0,0.080256213
0,0,0.183157904
0,0,0.020978007756315878
0,0,0.031511330558621736
0,0,0.086876336
0,0,0.016480090084149034
0,0,0.01778318
0,0,0.010197349614392602
0,0,0.10360741288761008
0,0,0.1058365931478753
0,0,0.14744042790807338
0,0,0.018368667
0,0,0.06892163
0,0,0.019532777
0,0,0.057863648266412965
0,0,0.049722266146218046
0,0,0.04796962
0,0,0.092920241
0,0,0.051470880597370774
0,0,0.079101089
0,0,0.025591491
0,0,0.021442617540016806
0,0,0.022624367
0,0,0.05642278
0,0,0.074814445
0,0,0.037415503
0,0,0.021641644
0,1,0.7697815241750955
0,0,0.11872218580965246
0,0,0.053938198292995884
0,0,0.007571365
0,0,0.1437675825726001
1,0,0.3546290873891151
0,0,0.1483439204203204
0,0,0.052707299904777426
0,0,0.053736485
0,1,0.616401434
0,0,0.028828130871613972
0,0,0.099836948
0,0,0.072508919
0,0,0.056705168
1,0,0.1311665416941415
0,0,0.071507024
0,0,0.035854776428974555
0,0,0.094534856
0,0,0.16381256387432783
0,0,0.21647415856479796
0,0,0.3844845109980938
0,0,0.061152091513010154
0,0,0.044548089
0,0,0.049827028614224604
0,0,0.019522421758228846
0,0,0.44382244569498325
0,0,0.042014705375176514
0,0,0.07217444
0,0,0.10309375356102482
1,0,0.12298746000931018
1,0,0.38009042323467707
0,0,0.025085746
0,0,0.066150142
0,0,0.027248517133247704
0,0,0.17676424747073788
0,0,0.3670561867243768
0,0,0.021188733
0,0,0.10133471172021977
0,0,0.13330991049805796
0,0,0.16939999117918658
0,0,0.27352435112181234
0,0,0.063427646
0,0,0.038708476
0,0,0.16968661698671839
0,0,0.012800309919621097
0,0,0.070624335
0,0,0.040442812
0,0,0.091576163
0,0,0.037231823
0,0,0.15262568597156087
0,0,0.018518288258948162
0,0,0.020438894594764122
0,0,0.010116296536854447
0,0,0.035880757
0,0,0.14923472986882996
0,0,0.049343044756073366
0,0,0.10692483443773658
0,0,0.11011387947976568
0,0,0.023745751173364447
0,0,0.015924442712709836
1,0,0.20178042246035552
0,0,0.013266443032271006
0,0,0.026387998
0,0,0.085246145
1,0,0.091169888
0,0,0.026944981
0,0,0.054403797946729636
0,0,0.11206875900539635
0,0,0.011243389382715246
0,0,0.025637269002656702
0,0,0.083224528
0,0,0.013908379
0,0,0.051024097789557944
0,0,0.041454310286630054
0,0,0.013925572347839216
0,0,0.17638587567666014
0,0,0.082712795
0,0,0.035478438
0,0,0.010915868510167532
0,0,0.017578105149874824
0,0,0.06226747
0,0,0.10132805864233718
0,0,0.010230062512450828
0,0,0.071807566
0,0,0.034373792
0,0,0.033145069
0,0,0.050087533
0,0,0.011279679043041356
0,0,0.055562849
0,0,0.14337646206788904
0,0,0.16484896417005973
0,0,0.054899035939824835
0,0,0.043554964
0,0,0.030504918
0,0,0.05427757
0,0,0.072122587
0,0,0.0912812
0,0,0.029141467370027527
0,0,0.088816222
0,0,0.28295375500648245
0,0,0.026649491412301825
0,0,0.012012825983330403
0,0,0.083576983
0,0,0.071585325
0,0,0.013846679327430377
0,0,0.008423809
0,0,0.012863745492924393
0,0,0.27465453314152954
0,0,0.095143814
0,0,0.15362650505162806
0,0,0.030577498351964615
0,0,0.1520541397716594
0,0,0.056163583
0,0,0.055131319
0,0,0.02799448
0,0,0.033509404
0,0,0.011210402088163216
0,0,0.038349923
0,0,0.040014928
0,0,0.016688466195407835
0,0,0.016308948195732875
0,0,0.036176436279656006
0,0,0.041559351
0,0,0.026474
0,0,0.050157878
0,0,0.020795051424504052
1,0,0.060628335
0,0,0.11396090153996039
0,0,0.042106425
0,0,0.33197040283300716
1,1,0.5071005908114951
0,0,0.18863909604392895
0,0,0.026870624
0,0,0.27648225305645346
0,0,0.072646651
0,0,0.17579535549698233
0,0,0.030579002
0,0,0.032854556
0,0,0.027569965846218607
0,0,0.013174520609229743
0,0,0.094114628
0,0,0.015001949450083643
0,0,0.04643618
0,0,0.013146043815193503
0,0,0.050964534478099476
0,0,0.032269626
0,0,0.1907427515262145
0,0,0.068009265
1,0,0.084485965
0,0,0.027607994752774295
0,0,0.062248922
0,0,0.051803518
0,0,0.051090591504357075
0,0,0.15588308189249966
0,0,0.088058062
0,0,0.034474335023442645
0,0,0.064913231
0,0,0.030460724
0,0,0.031030356
0,0,0.034224708031839926
0,0,0.024048535156899618
0,0,0.011677289
0,0,0.081659835
0,0,0.055901225
0,0,0.13847785587713923
1,0,0.12065827526779803
0,0,0.017953358512481685
0,0,0.49908659464710525
0,0,0.032792104004732966
0,0,0.076432717
0,1,0.6427871760275876
0,0,0.031440768
1,0,0.13965901857197896
0,0,0.051200565
0,0,0.10127595837403465
0,0,0.034082164
0,0,0.018912685
1,0,0.088635401
0,0,0.007618035
0,0,0.061355287535380054
0,0,0.034778412
0,0,0.015959317002136326
0,1,0.5111121087540766
0,0,0.018745631527740246
0,0,0.16520098563426938
0,0,0.45772176083657007
0,1,0.7457986189700083
0,0,0.11930844248210588
0,0,0.022225437529240364
0,0,0.039151344287061324
0,0,0.006004729
1,0,0.41088881144574513
0,0,0.097690473
0,0,0.11165903797007747
0,0,0.037940876653815514
1,0,0.076376968
0,0,0.22638537063764566
0,0,0.034449638
0,0,0.053493366
0,0,0.072914031
0,0,0.099774199
0,0,0.090962845
0,0,0.068481057
0,0,0.027596154521747088
0,0,0.003302186
0,0,0.076420505
0,0,0.009105429
0,0,0.026516471565051682
0,0,0.04979177
0,0,0.034657586
0,0,0.042559796
0,0,0.11426499617904885
0,0,0.17329123706286534
0,0,0.081086151
0,0,0.009175425
0,0,0.014467871501378547
0,0,0.042482562
0,0,0.10922509483128018
0,0,0.15270213477797945
0,0,0.037336688
0,0,0.060741708
0,0,0.020982793532777207
0,0,0.017416226577467962
0,0,0.010919235
0,0,0.05339796
0,0,0.066300773
0,0,0.07809588
0,0,0.092468366
0,0,0.054954208
1,0,0.22031318349855253
0,0,0.094230991
0,0,0.081784703
0,0,0.018289531341385282
1,0,0.1395691045974504
0,0,0.035863513
1,0,0.058031053
0,0,0.058017195921363826
0,0,0.012090786227666805
0,0,0.043197396
0,0,0.029822040519755982
0,0,0.011817080289053457
0,0,0.026874951077946907
1,0,0.11634705639877431
1,0,0.18392365595476662
0,0,0.16582074122380683
0,0,0.011297829312369655
0,0,0.055645163
0,0,0.080155948
0,0,0.066900367
0,0,0.049629658
0,0,0.018210706826103876
0,0,0.10281622891165784
0,0,0.056293002833542015
1,1,0.5535133777420396
0,0,0.076556943
0,0,0.061982328
1,1,0.7031243540782999
0,0,0.033095069
0,0,0.1155466842395399
0,0,0.12091548221566129
0,0,0.012355032952659413
0,0,0.04989383
0,0,0.072976432
0,0,0.037896851053794846
0,0,0.009294249
0,0,0.057627003
0,0,0.042620594
0,0,0.15176231591102834
1,0,0.049294023821740064
0,0,0.035235095
0,0,0.3251704782150706
1,0,0.13039910465579835
0,0,0.041120526
0,0,0.035291590444232586
0,0,0.3182106366251684
1,0,0.2658139133142836
0,0,0.023851107312734154
0,0,0.06698687
0,0,0.031546599569303856
0,0,0.085280348
0,0,0.096383605
0,0,0.026655752
0,0,0.17818232787657645
0,0,0.020638407540579502
0,0,0.049953287
1,0,0.43943205041518957
0,0,0.015473488410835477
0,0,0.043098422320292276
0,0,0.10660623643401466
0,0,0.023715645673785986
0,0,0.053726368
0,0,0.093445572
0,0,0.010059535689474753
0,0,0.020453558
0,0,0.1085275416357653
0,0,0.011542599363492551
0,0,0.059158098
0,0,0.08574735
0,0,0.03398803
0,0,0.11730042499439927
0,0,0.043765581916270606
0,0,0.018206149609904798
1,0,0.025321374905949063
0,0,0.020728139301034145
0,0,0.025350462
0,0,0.10216478647207947
0,0,0.012128526273433742
0,0,0.040072336
0,0,0.025470103878102255
0,0,0.016997203522567023
0,0,0.031505371
0,0,0.012863415900924154
0,0,0.10199310110024683
0,0,0.06356181
0,0,0.053222471863063614
0,0,0.090083675
0,0,0.014077777
0,0,0.044385403
0,0,0.024937349
0,0,0.095701174
0,0,0.027138578488187296
0,0,0.032426759
1,0,0.047255534
0,0,0.12545124891506862
0,0,0.046430381
0,0,0.2847399291247445
1,0,0.13406595646151723
0,0,0.2572164685243392
0,0,0.13467185613234803
0,0,0.044561542
0,0,0.027642472230046122
0,0,0.008738057
0,0,0.011812214144054768
0,0,0.07686601
0,0,0.008639019
0,0,0.056526034
0,0,0.015118633
0,0,0.011809631837204591
0,0,0.032945466
0,0,0.013685038216421858
0,0,0.059386186
0,0,0.18639589822391023
0,0,0.012974338
0,0,0.043711904
0,0,0.089835487
1,0,0.21133786565703358
0,1,0.5104227335330617
0,0,0.075104579
0,0,0.10430487235079604
0,0,0.012264664470993763
0,0,0.081159143
0,0,0.010222733
0,0,0.3592382019241678
0,0,0.042680622
0,0,0.036179681674745806
0,0,0.10406824604736137
0,0,0.13024852074471943
0,0,0.025926635760308462
0,0,0.1479729596557014
0,0,0.10391878918014937
0,0,0.021998412701052926
0,0,0.24171199337392943
0,0,0.030844225787376056
0,0,0.06614421
1,0,0.349604526
0,0,0.04076933
0,0,0.086743253
0,0,0.034137085
0,0,0.030897114196365108
0,0,0.037780888
0,0,0.016374777
0,0,0.048348225
0,0,0.035347647
0,0,0.054888727
0,0,0.17765116984476667
0,0,0.071831109
0,0,0.080478352
0,0,0.013623785651872704
0,0,0.014972777315622887
0,0,0.022881335
1,0,0.2653924359602002
0,0,0.019948676608795634
0,0,0.017769839
0,0,0.09279788
0,0,0.033188153
0,0,0.035898159383628024
0,0,0.052657498
0,0,0.13000639152302346
0,0,0.3677513316384788
0,0,0.013058762720700027
0,0,0.022468900703798908
0,0,0.14526159212661496
0,0,0.2839255910177934
0,0,0.046761345
0,0,0.017460135437740634
0,0,0.11312864547585971
0,0,0.046356415
0,0,0.087707733
0,0,0.021191773
0,0,0.029114928489839494
0,0,0.089863985
0,0,0.030938581932807137
0,0,0.30379483158814546
0,0,0.09892018
0,0,0.042761703
0,0,0.021193045
0,0,0.06031056
0,0,0.075335664
0,0,0.062765129
0,0,0.021208121
0,0,0.078478507
0,0,0.3515222334205556
0,0,0.014753011
0,0,0.10523434072884014
0,0,0.22128417833387198
0,0,0.015584117870900145
0,0,0.1998460743546749
0,0,0.073067411
0,0,0.034225685
0,1,0.5819818400819403
1,1,0.5663387610395938
0,0,0.009647774
0,0,0.089974166
0,0,0.008694043
0,0,0.071534033
0,0,0.051799603620776624
0,0,0.050447836959664774
0,0,0.13743013749650412
0,0,0.015531293
1,0,0.031671128
0,0,0.017429155
0,0,0.080220182
1,0,0.13266414649336417
0,0,0.060942935274375054
1,0,0.3242864404035485
0,0,0.040080791
0,0,0.074491499
0,0,0.076662698
0,0,0.27933731520799315
0,0,0.488105106
0,0,0.1073805174752425
0,0,0.05899194
0,0,0.025641343667067912
0,0,0.011382668
0,0,0.009158414
0,0,0.011271981685004883
0,0,0.026745324134708398
0,0,0.034127765
0,0,0.023734377167378355
0,0,0.016459911
1,0,0.17081082902169803
0,0,0.019129407
0,0,0.13502694233041249
0,0,0.11048513202078525
0,1,0.5002716855926462
0,0,0.022244091533961455
0,0,0.067280135
0,0,0.010568745085732283
0,0,0.072171941
0,0,0.012728614035630626
0,0,0.018503584596949625
0,0,0.065302064
0,0,0.02916841
0,0,0.13454219030819511
0,0,0.038467044462665544
0,0,0.019734259
1,0,0.05306993
0,0,0.019165629
0,0,0.078036477
0,0,0.10142075930375362
0,0,0.010019319780938597
0,0,0.026718981
0,0,0.06112312
0,0,0.037517464
0,0,0.010249954081284098
0,0,0.006544149
0,0,0.035830865
0,0,0.042721223
0,0,0.047950095
0,0,0.11372450766472604
0,0,0.048030555
0,0,0.016010006
0,0,0.059048535
0,0,0.009875064
0,0,0.067064531
0,0,0.10347158571134608
0,0,0.12218985548437745
